model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_01,sgd,binary_crossentropy,30,32,0.0001,0,0.4267922639846802,0.6842105388641357
model_01,sgd,binary_crossentropy,30,32,0.0001,1,0.5688611268997192,0.6622806787490845
model_01,sgd,binary_crossentropy,30,32,0.0001,2,0.3366575837135315,0.7324561476707458
model_01,sgd,binary_crossentropy,30,32,1e-05,0,1.9628996849060059,0.13596491515636444
model_01,sgd,binary_crossentropy,30,32,1e-05,1,0.7317830920219421,0.6447368264198303
model_01,sgd,binary_crossentropy,30,32,1e-05,2,1.4258452653884888,0.07894736528396606
model_01,sgd,binary_crossentropy,30,128,0.001,0,0.5706489682197571,0.4166666567325592
model_01,sgd,binary_crossentropy,30,128,0.001,1,0.5166158676147461,0.14912280440330505
model_01,sgd,binary_crossentropy,30,128,0.001,2,0.36258256435394287,0.6929824352264404
model_01,sgd,binary_crossentropy,30,128,0.0001,0,0.593597948551178,0.6447368264198303
model_01,sgd,binary_crossentropy,30,128,0.0001,1,1.1005250215530396,0.0
model_01,sgd,binary_crossentropy,30,128,0.0001,2,0.598487377166748,0.75
model_01,sgd,binary_crossentropy,30,128,1e-05,0,2.0518746376037598,0.75
model_01,sgd,binary_crossentropy,30,128,1e-05,1,1.3309001922607422,0.35087719559669495
model_01,sgd,binary_crossentropy,30,128,1e-05,2,4.40095853805542,0.14473684132099152
model_01,sgd,binary_crossentropy,50,32,0.001,0,0.31746363639831543,0.6754385828971863
model_01,sgd,binary_crossentropy,50,32,0.001,1,0.44405555725097656,0.7412280440330505
model_01,sgd,binary_crossentropy,50,32,0.001,2,0.3384992778301239,0.7017543911933899
model_01,sgd,binary_crossentropy,50,32,0.0001,0,0.6268323063850403,0.37719297409057617
model_01,sgd,binary_crossentropy,50,32,0.0001,1,0.571547269821167,0.7587719559669495
model_01,sgd,binary_crossentropy,50,32,0.0001,2,0.5960298776626587,0.21929824352264404
model_01,sgd,binary_crossentropy,50,32,1e-05,0,1.0892874002456665,0.04385964944958687
model_01,sgd,binary_crossentropy,50,32,1e-05,1,1.0517303943634033,0.6140350699424744
model_01,sgd,binary_crossentropy,50,32,1e-05,2,0.9290078282356262,0.6885964870452881
model_01,sgd,binary_crossentropy,50,128,0.001,0,0.32950830459594727,0.6578947305679321
model_01,sgd,binary_crossentropy,50,128,0.001,1,0.459063321352005,0.6885964870452881
model_01,sgd,binary_crossentropy,50,128,0.001,2,0.4109484553337097,0.5219298005104065
model_01,sgd,binary_crossentropy,50,128,0.0001,0,0.4785284101963043,0.43421053886413574
model_01,sgd,binary_crossentropy,50,128,0.0001,1,0.7563603520393372,0.10964912176132202
model_01,sgd,binary_crossentropy,50,128,0.0001,2,0.8253600001335144,0.5921052694320679
model_01,sgd,binary_crossentropy,50,128,1e-05,0,2.661377191543579,0.2850877046585083
model_01,sgd,binary_crossentropy,50,128,1e-05,1,1.2118096351623535,0.34210526943206787
model_01,sgd,binary_crossentropy,50,128,1e-05,2,4.035015106201172,0.03947368264198303
model_02,adam,categorical_crossentropy,10,32,0.001,0,1.5317840576171875,0.5614035129547119
model_02,adam,categorical_crossentropy,10,32,0.001,1,1.6400004625320435,0.6140350699424744
model_02,adam,categorical_crossentropy,10,32,0.001,2,1.7478493452072144,0.4780701696872711
model_02,adam,categorical_crossentropy,10,32,0.0001,0,4.560436725616455,0.6622806787490845
model_02,adam,categorical_crossentropy,10,32,0.0001,1,12.160184860229492,0.4912280738353729
model_02,adam,categorical_crossentropy,10,32,0.0001,2,4.660355091094971,0.6535087823867798
model_02,adam,categorical_crossentropy,10,32,1e-05,0,49.99826431274414,0.34210526943206787
model_02,adam,categorical_crossentropy,10,32,1e-05,1,60.27229309082031,0.25
model_02,adam,categorical_crossentropy,10,32,1e-05,2,51.837318420410156,0.10087719559669495
model_02,adam,categorical_crossentropy,10,128,0.001,0,1.5502769947052002,0.6622806787490845
model_02,adam,categorical_crossentropy,10,128,0.001,1,2.126315116882324,0.5921052694320679
model_02,adam,categorical_crossentropy,10,128,0.001,2,1.3296177387237549,0.5438596606254578
model_02,adam,categorical_crossentropy,10,128,0.0001,0,22.950403213500977,0.25
model_02,adam,categorical_crossentropy,10,128,0.0001,1,12.765172004699707,0.43421053886413574
model_02,adam,categorical_crossentropy,10,128,0.0001,2,21.38445472717285,0.43421053886413574
model_02,adam,categorical_crossentropy,10,128,1e-05,0,64.46784973144531,0.6315789222717285
model_02,adam,categorical_crossentropy,10,128,1e-05,1,176.38003540039062,0.048245612531900406
model_02,adam,categorical_crossentropy,10,128,1e-05,2,226.5794219970703,0.12719298899173737
model_02,adam,categorical_crossentropy,30,32,0.001,0,1.5204132795333862,0.4868420958518982
model_02,adam,categorical_crossentropy,30,32,0.001,1,1.9132518768310547,0.6008771657943726
model_02,adam,categorical_crossentropy,30,32,0.001,2,1.207827091217041,0.6140350699424744
model_02,adam,categorical_crossentropy,30,32,0.0001,0,1.732506513595581,0.6359649300575256
model_02,adam,categorical_crossentropy,30,32,0.0001,1,3.1848366260528564,0.5833333134651184
model_02,adam,categorical_crossentropy,30,32,0.0001,2,3.077131509780884,0.6359649300575256
model_02,adam,categorical_crossentropy,30,32,1e-05,0,19.406272888183594,0.530701756477356
model_02,adam,categorical_crossentropy,30,32,1e-05,1,18.460533142089844,0.530701756477356
model_02,adam,categorical_crossentropy,30,32,1e-05,2,16.727569580078125,0.4912280738353729
model_02,adam,categorical_crossentropy,30,128,0.001,0,1.545383334159851,0.5482456088066101
model_02,adam,categorical_crossentropy,30,128,0.001,1,1.2167861461639404,0.6535087823867798
model_02,adam,categorical_crossentropy,30,128,0.001,2,1.8799452781677246,0.5
model_02,adam,categorical_crossentropy,30,128,0.0001,0,7.281851768493652,0.4868420958518982
model_02,adam,categorical_crossentropy,30,128,0.0001,1,6.556282997131348,0.5789473652839661
model_02,adam,categorical_crossentropy,30,128,0.0001,2,7.426574230194092,0.4868420958518982
model_02,adam,categorical_crossentropy,30,128,1e-05,0,229.12059020996094,0.048245612531900406
model_02,adam,categorical_crossentropy,30,128,1e-05,1,73.6339340209961,0.06578947603702545
model_02,adam,categorical_crossentropy,30,128,1e-05,2,30.068328857421875,0.017543859779834747
model_02,adam,categorical_crossentropy,50,32,0.001,0,0.8075935244560242,0.7368420958518982
