model_name,optimizer,loss,epoch,batch_size,learning_rate,idx_repeat,test_loss,test_accuracy
model_02,adam,binary_crossentropy,50,128,0.001,1,0.34262746572494507,0.7596964836120605
model_02,adam,binary_crossentropy,50,128,0.001,2,0.3406558632850647,0.7613828182220459
model_02,adam,binary_crossentropy,50,128,0.0001,0,0.37091395258903503,0.7588533163070679
model_02,adam,binary_crossentropy,50,128,0.0001,1,0.3718215525150299,0.753794252872467
model_02,adam,binary_crossentropy,50,128,0.0001,2,0.35975176095962524,0.7575885057449341
model_02,adam,binary_crossentropy,50,128,1e-05,0,1.4631215333938599,0.6711635589599609
model_02,adam,binary_crossentropy,50,128,1e-05,1,2.2147905826568604,0.6606239676475525
model_02,adam,binary_crossentropy,50,128,1e-05,2,1.3355289697647095,0.6698988080024719
model_02,adam,binary_crossentropy,200,32,0.001,0,0.34064725041389465,0.7613828182220459
model_02,adam,binary_crossentropy,200,32,0.001,1,0.3403981328010559,0.7613828182220459
model_02,adam,binary_crossentropy,200,32,0.001,2,0.34083855152130127,0.7613828182220459
model_02,adam,binary_crossentropy,200,32,0.0001,0,0.38016772270202637,0.7596964836120605
model_02,adam,binary_crossentropy,200,32,0.0001,1,0.38314878940582275,0.7533726692199707
model_02,adam,binary_crossentropy,200,32,0.0001,2,0.36321958899497986,0.7588533163070679
model_02,adam,binary_crossentropy,200,32,1e-05,0,0.3689819574356079,0.7596964836120605
model_02,adam,binary_crossentropy,200,32,1e-05,1,0.35961657762527466,0.7588533163070679
model_02,adam,binary_crossentropy,200,32,1e-05,2,0.4335508346557617,0.7457841634750366
model_02,adam,binary_crossentropy,200,128,0.001,0,0.35130640864372253,0.7609612345695496
model_02,adam,binary_crossentropy,200,128,0.001,1,0.3427989184856415,0.7613828182220459
model_02,adam,binary_crossentropy,200,128,0.001,2,0.34079355001449585,0.7613828182220459
model_02,adam,binary_crossentropy,200,128,0.0001,0,0.35258159041404724,0.7580100893974304
model_02,adam,binary_crossentropy,200,128,0.0001,1,0.3480067551136017,0.7596964836120605
model_02,adam,binary_crossentropy,200,128,0.0001,2,0.3631613254547119,0.7575885057449341
model_02,adam,binary_crossentropy,200,128,1e-05,0,0.5295102596282959,0.7381955981254578
model_02,adam,binary_crossentropy,200,128,1e-05,1,0.4587633013725281,0.7377740144729614
model_02,adam,binary_crossentropy,200,128,1e-05,2,0.7328777313232422,0.7015177011489868
model_02,sgd,categorical_crossentropy,10,32,0.001,0,2.314354419708252,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,32,0.001,1,1.3823573589324951,0.12141652405261993
model_02,sgd,categorical_crossentropy,10,32,0.001,2,0.8440644145011902,0.7613828182220459
model_02,sgd,categorical_crossentropy,10,32,0.0001,0,1.3861721754074097,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,32,0.0001,1,1.0550506114959717,0.7453625798225403
model_02,sgd,categorical_crossentropy,10,32,0.0001,2,1.386074185371399,0.11888701468706131
model_02,sgd,categorical_crossentropy,10,32,1e-05,0,1.4349417686462402,0.11551433056592941
model_02,sgd,categorical_crossentropy,10,32,1e-05,1,1.3482927083969116,0.11720067262649536
model_02,sgd,categorical_crossentropy,10,32,1e-05,2,1.533818244934082,0.6218380928039551
model_02,sgd,categorical_crossentropy,10,128,0.001,0,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,128,0.001,1,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,128,0.001,2,0.8214410543441772,0.7563237547874451
model_02,sgd,categorical_crossentropy,10,128,0.0001,0,1.4014735221862793,0.17495784163475037
model_02,sgd,categorical_crossentropy,10,128,0.0001,1,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,128,0.0001,2,1.7077587842941284,0.11846543103456497
model_02,sgd,categorical_crossentropy,10,128,1e-05,0,1.7345812320709229,0.11973018199205399
model_02,sgd,categorical_crossentropy,10,128,1e-05,1,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,10,128,1e-05,2,1.4647657871246338,0.15809443593025208
model_02,sgd,categorical_crossentropy,50,32,0.001,0,2.314354419708252,0.12015177309513092
model_02,sgd,categorical_crossentropy,50,32,0.001,1,0.8174855709075928,0.7613828182220459
model_02,sgd,categorical_crossentropy,50,32,0.001,2,1.0928043127059937,0.6947723627090454
model_02,sgd,categorical_crossentropy,50,32,0.0001,0,0.8458036780357361,0.7613828182220459
model_02,sgd,categorical_crossentropy,50,32,0.0001,1,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,50,32,0.0001,2,1.2804436683654785,0.14966273307800293
model_02,sgd,categorical_crossentropy,50,32,1e-05,0,0.9317213296890259,0.748735249042511
model_02,sgd,categorical_crossentropy,50,32,1e-05,1,1.3995237350463867,0.1357504278421402
model_02,sgd,categorical_crossentropy,50,32,1e-05,2,1.3868128061294556,0.11804384738206863
model_02,sgd,categorical_crossentropy,50,128,0.001,0,1.3852105140686035,0.12057335674762726
model_02,sgd,categorical_crossentropy,50,128,0.001,1,0.8150305151939392,0.7613828182220459
model_02,sgd,categorical_crossentropy,50,128,0.001,2,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,50,128,0.0001,0,1.3856792449951172,0.11930859833955765
model_02,sgd,categorical_crossentropy,50,128,0.0001,1,0.8428224325180054,0.7567453384399414
model_02,sgd,categorical_crossentropy,50,128,0.0001,2,0.8619477152824402,0.7584317326545715
model_02,sgd,categorical_crossentropy,50,128,1e-05,0,1.4311670064926147,0.0927487388253212
model_02,sgd,categorical_crossentropy,50,128,1e-05,1,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,50,128,1e-05,2,1.4622591733932495,0.13448566198349
model_02,sgd,categorical_crossentropy,200,32,0.001,0,0.7953609824180603,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,32,0.001,1,0.7955858707427979,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,32,0.001,2,0.793689489364624,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,32,0.0001,0,0.8198842406272888,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,32,0.0001,1,0.821894109249115,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,32,0.0001,2,0.8048134446144104,0.7601180672645569
model_02,sgd,categorical_crossentropy,200,32,1e-05,0,1.3873624801635742,0.14797639846801758
model_02,sgd,categorical_crossentropy,200,32,1e-05,1,0.8981446623802185,0.7584317326545715
model_02,sgd,categorical_crossentropy,200,32,1e-05,2,1.2414653301239014,0.09317032247781754
model_02,sgd,categorical_crossentropy,200,128,0.001,0,1.403851866722107,0.1176222562789917
model_02,sgd,categorical_crossentropy,200,128,0.001,1,0.8071650862693787,0.7613828182220459
model_02,sgd,categorical_crossentropy,200,128,0.001,2,0.8080102801322937,0.7609612345695496
model_02,sgd,categorical_crossentropy,200,128,0.0001,0,0.8179342150688171,0.7415682673454285
model_02,sgd,categorical_crossentropy,200,128,0.0001,1,0.8190479278564453,0.7609612345695496
model_02,sgd,categorical_crossentropy,200,128,0.0001,2,1.1920930376163597e-07,0.12015177309513092
model_02,sgd,categorical_crossentropy,200,128,1e-05,0,1.1588021516799927,0.3836424946784973
model_02,sgd,categorical_crossentropy,200,128,1e-05,1,1.4230055809020996,0.11930859833955765
model_02,sgd,categorical_crossentropy,200,128,1e-05,2,1.0005794763565063,0.6880269646644592
model_02,sgd,binary_crossentropy,10,32,0.001,0,0.35345956683158875,0.7613828182220459
model_02,sgd,binary_crossentropy,10,32,0.001,1,0.40008217096328735,0.7618044018745422
model_02,sgd,binary_crossentropy,10,32,0.001,2,0.36695998907089233,0.7609612345695496
model_02,sgd,binary_crossentropy,10,32,0.0001,0,0.37129878997802734,0.7580100893974304
model_02,sgd,binary_crossentropy,10,32,0.0001,1,0.37446367740631104,0.7588533163070679
model_02,sgd,binary_crossentropy,10,32,0.0001,2,0.36486369371414185,0.7601180672645569
model_02,sgd,binary_crossentropy,10,32,1e-05,0,0.6935266256332397,0.616779088973999
model_02,sgd,binary_crossentropy,10,32,1e-05,1,0.5884820222854614,0.7234401106834412
model_02,sgd,binary_crossentropy,10,32,1e-05,2,0.6579482555389404,0.73102867603302
model_02,sgd,binary_crossentropy,10,128,0.001,0,0.35081952810287476,0.7613828182220459
model_02,sgd,binary_crossentropy,10,128,0.001,1,0.3626130223274231,0.7601180672645569
model_02,sgd,binary_crossentropy,10,128,0.001,2,0.36768320202827454,0.7613828182220459
model_02,sgd,binary_crossentropy,10,128,0.0001,0,0.4965720474720001,0.710792601108551
model_02,sgd,binary_crossentropy,10,128,0.0001,1,0.4382123053073883,0.7542158365249634
model_02,sgd,binary_crossentropy,10,128,0.0001,2,0.5082201957702637,0.7327150106430054
model_02,sgd,binary_crossentropy,10,128,1e-05,0,1.1312153339385986,0.1753794252872467
model_02,sgd,binary_crossentropy,10,128,1e-05,1,1.2169055938720703,0.7044687867164612
model_02,sgd,binary_crossentropy,10,128,1e-05,2,1.1346471309661865,0.6231028437614441
model_02,sgd,binary_crossentropy,50,32,0.001,0,0.3518955409526825,0.7609612345695496
model_02,sgd,binary_crossentropy,50,32,0.001,1,0.35047057271003723,0.7613828182220459
model_02,sgd,binary_crossentropy,50,32,0.001,2,0.34664013981819153,0.7613828182220459
model_02,sgd,binary_crossentropy,50,32,0.0001,0,0.3585551977157593,0.7601180672645569
model_02,sgd,binary_crossentropy,50,32,0.0001,1,0.3514484167098999,0.7609612345695496
model_02,sgd,binary_crossentropy,50,32,0.0001,2,0.3519369065761566,0.7596964836120605
model_02,sgd,binary_crossentropy,50,32,1e-05,0,0.359078586101532,0.7622259855270386
model_02,sgd,binary_crossentropy,50,32,1e-05,1,0.4215693473815918,0.7369308471679688
model_02,sgd,binary_crossentropy,50,32,1e-05,2,0.5541340708732605,0.7491568326950073
model_02,sgd,binary_crossentropy,50,128,0.001,0,0.34919336438179016,0.7613828182220459
model_02,sgd,binary_crossentropy,50,128,0.001,1,0.35507702827453613,0.7588533163070679
model_02,sgd,binary_crossentropy,50,128,0.001,2,0.3520275056362152,0.7609612345695496
model_02,sgd,binary_crossentropy,50,128,0.0001,0,0.3856181204319,0.7559021711349487
model_02,sgd,binary_crossentropy,50,128,0.0001,1,0.36350569128990173,0.7596964836120605
model_02,sgd,binary_crossentropy,50,128,0.0001,2,0.37131279706954956,0.7609612345695496
model_02,sgd,binary_crossentropy,50,128,1e-05,0,0.5924332737922668,0.7318718433380127
model_02,sgd,binary_crossentropy,50,128,1e-05,1,0.5088027119636536,0.6462900638580322
model_02,sgd,binary_crossentropy,50,128,1e-05,2,0.740323007106781,0.4173693060874939
model_02,sgd,binary_crossentropy,200,32,0.001,0,0.3469022214412689,0.7613828182220459
model_02,sgd,binary_crossentropy,200,32,0.001,1,0.3575748801231384,0.7613828182220459
model_02,sgd,binary_crossentropy,200,32,0.001,2,0.3508116602897644,0.7613828182220459
model_02,sgd,binary_crossentropy,200,32,0.0001,0,0.3499046266078949,0.7609612345695496
model_02,sgd,binary_crossentropy,200,32,0.0001,1,0.3510085344314575,0.7613828182220459
model_02,sgd,binary_crossentropy,200,32,0.0001,2,0.373070627450943,0.7580100893974304
model_02,sgd,binary_crossentropy,200,32,1e-05,0,0.38784074783325195,0.7584317326545715
model_02,sgd,binary_crossentropy,200,32,1e-05,1,0.44541898369789124,0.7592748999595642
model_02,sgd,binary_crossentropy,200,32,1e-05,2,0.43356627225875854,0.7546374201774597
model_02,sgd,binary_crossentropy,200,128,0.001,0,0.35027381777763367,0.7613828182220459
model_02,sgd,binary_crossentropy,200,128,0.001,1,0.3494831621646881,0.7613828182220459
model_02,sgd,binary_crossentropy,200,128,0.001,2,0.3488553762435913,0.7609612345695496
model_02,sgd,binary_crossentropy,200,128,0.0001,0,0.37297898530960083,0.7601180672645569
model_02,sgd,binary_crossentropy,200,128,0.0001,1,0.35525524616241455,0.7601180672645569
model_02,sgd,binary_crossentropy,200,128,0.0001,2,0.35034850239753723,0.7613828182220459
model_02,sgd,binary_crossentropy,200,128,1e-05,0,0.5672818422317505,0.747470498085022
model_02,sgd,binary_crossentropy,200,128,1e-05,1,0.4648062288761139,0.7175379395484924
model_02,sgd,binary_crossentropy,200,128,1e-05,2,0.3972325921058655,0.7457841634750366
model_03,adam,categorical_crossentropy,10,32,0.001,0,0.7976738214492798,0.7613828182220459
model_03,adam,categorical_crossentropy,10,32,0.001,1,1.3862937688827515,0.11930859833955765
model_03,adam,categorical_crossentropy,10,32,0.001,2,0.7961265444755554,0.7613828182220459
model_03,adam,categorical_crossentropy,10,32,0.0001,0,1.3571910858154297,0.24957841634750366
model_03,adam,categorical_crossentropy,10,32,0.0001,1,0.9356024265289307,0.7183811068534851
model_03,adam,categorical_crossentropy,10,32,0.0001,2,0.8116242289543152,0.7609612345695496
model_03,adam,categorical_crossentropy,10,32,1e-05,0,1.338171362876892,0.4683811068534851
model_03,adam,categorical_crossentropy,10,32,1e-05,1,1.2716883420944214,0.39418211579322815
model_03,adam,categorical_crossentropy,10,32,1e-05,2,1.2991962432861328,0.23566611111164093
model_03,adam,categorical_crossentropy,10,128,0.001,0,0.7962642312049866,0.7613828182220459
model_03,adam,categorical_crossentropy,10,128,0.001,1,0.8058544397354126,0.7613828182220459
model_03,adam,categorical_crossentropy,10,128,0.001,2,0.837744414806366,0.7601180672645569
model_03,adam,categorical_crossentropy,10,128,0.0001,0,1.3751299381256104,0.13827992975711823
model_03,adam,categorical_crossentropy,10,128,0.0001,1,1.347981572151184,0.13364249467849731
model_03,adam,categorical_crossentropy,10,128,0.0001,2,1.045979619026184,0.6960371136665344
model_03,adam,categorical_crossentropy,10,128,1e-05,0,1.9945875406265259,0.48946037888526917
model_03,adam,categorical_crossentropy,10,128,1e-05,1,1.3794909715652466,0.18718381226062775
model_03,adam,categorical_crossentropy,10,128,1e-05,2,1.5214604139328003,0.16231028735637665
model_03,adam,categorical_crossentropy,50,32,0.001,0,1.3862937688827515,0.12015177309513092
model_03,adam,categorical_crossentropy,50,32,0.001,1,0.7936604022979736,0.7613828182220459
model_03,adam,categorical_crossentropy,50,32,0.001,2,2.5204708576202393,0.12015177309513092
model_03,adam,categorical_crossentropy,50,32,0.0001,0,0.8821133375167847,0.7613828182220459
model_03,adam,categorical_crossentropy,50,32,0.0001,1,0.8218900561332703,0.7609612345695496
model_03,adam,categorical_crossentropy,50,32,0.0001,2,0.8666515350341797,0.7613828182220459
model_03,adam,categorical_crossentropy,50,32,1e-05,0,1.387620449066162,0.2622259557247162
model_03,adam,categorical_crossentropy,50,32,1e-05,1,1.1523109674453735,0.5408937335014343
model_03,adam,categorical_crossentropy,50,32,1e-05,2,1.1732510328292847,0.5290893912315369
model_03,adam,categorical_crossentropy,50,128,0.001,0,0.7947714924812317,0.7613828182220459
model_03,adam,categorical_crossentropy,50,128,0.001,1,0.813493549823761,0.7613828182220459
model_03,adam,categorical_crossentropy,50,128,0.001,2,1.3862937688827515,0.12015177309513092
model_03,adam,categorical_crossentropy,50,128,0.0001,0,0.9222868084907532,0.7419899106025696
model_03,adam,categorical_crossentropy,50,128,0.0001,1,1.0003666877746582,0.7209106087684631
model_03,adam,categorical_crossentropy,50,128,0.0001,2,0.8967950344085693,0.7596964836120605
model_03,adam,categorical_crossentropy,50,128,1e-05,0,1.2044360637664795,0.5362563133239746
model_03,adam,categorical_crossentropy,50,128,1e-05,1,1.0588157176971436,0.6968802809715271
model_03,adam,categorical_crossentropy,50,128,1e-05,2,1.1084632873535156,0.5147554874420166
model_03,adam,categorical_crossentropy,200,32,0.001,0,2.5204708576202393,0.12015177309513092
model_03,adam,categorical_crossentropy,200,32,0.001,1,1.3862937688827515,0.12015177309513092
model_03,adam,categorical_crossentropy,200,32,0.001,2,2.314354419708252,0.12015177309513092
model_03,adam,categorical_crossentropy,200,32,0.0001,0,1.0577908754348755,0.7516863346099854
model_03,adam,categorical_crossentropy,200,32,0.0001,1,1.0197139978408813,0.751264750957489
model_03,adam,categorical_crossentropy,200,32,0.0001,2,1.0569522380828857,0.7618044018745422
model_03,adam,categorical_crossentropy,200,32,1e-05,0,0.9493412375450134,0.7609612345695496
model_03,adam,categorical_crossentropy,200,32,1e-05,1,1.1389493942260742,0.7200674414634705
model_03,adam,categorical_crossentropy,200,32,1e-05,2,1.0646636486053467,0.744940996170044
model_03,adam,categorical_crossentropy,200,128,0.001,0,0.9050213694572449,0.7596964836120605
model_03,adam,categorical_crossentropy,200,128,0.001,1,0.9070754647254944,0.7495784163475037
model_03,adam,categorical_crossentropy,200,128,0.001,2,0.8730635643005371,0.7596964836120605
model_03,adam,categorical_crossentropy,200,128,0.0001,0,1.0921868085861206,0.7584317326545715
model_03,adam,categorical_crossentropy,200,128,0.0001,1,0.9405972361564636,0.7605396509170532
model_03,adam,categorical_crossentropy,200,128,0.0001,2,0.9816403388977051,0.7588533163070679
model_03,adam,categorical_crossentropy,200,128,1e-05,0,0.9761630296707153,0.7352445125579834
model_03,adam,categorical_crossentropy,200,128,1e-05,1,1.2355749607086182,0.5274030566215515
model_03,adam,categorical_crossentropy,200,128,1e-05,2,1.381913185119629,0.16020235419273376
model_03,adam,binary_crossentropy,10,32,0.001,0,0.3408694863319397,0.7613828182220459
model_03,adam,binary_crossentropy,10,32,0.001,1,0.3398934602737427,0.7613828182220459
model_03,adam,binary_crossentropy,10,32,0.001,2,0.34078457951545715,0.7609612345695496
model_03,adam,binary_crossentropy,10,32,0.0001,0,0.38610944151878357,0.7554805874824524
model_03,adam,binary_crossentropy,10,32,0.0001,1,0.37433069944381714,0.7580100893974304
model_03,adam,binary_crossentropy,10,32,0.0001,2,0.3803150951862335,0.7580100893974304
model_03,adam,binary_crossentropy,10,32,1e-05,0,0.9776864647865295,0.6913996338844299
model_03,adam,binary_crossentropy,10,32,1e-05,1,0.5980350375175476,0.7280775904655457
model_03,adam,binary_crossentropy,10,32,1e-05,2,1.0460225343704224,0.67242830991745
model_03,adam,binary_crossentropy,10,128,0.001,0,0.3486512303352356,0.7601180672645569
model_03,adam,binary_crossentropy,10,128,0.001,1,0.35110557079315186,0.7613828182220459
model_03,adam,binary_crossentropy,10,128,0.001,2,0.34687650203704834,0.7609612345695496
model_03,adam,binary_crossentropy,10,128,0.0001,0,0.5302389860153198,0.7158516049385071
model_03,adam,binary_crossentropy,10,128,0.0001,1,0.508072018623352,0.7183811068534851
model_03,adam,binary_crossentropy,10,128,0.0001,2,0.4616294801235199,0.7407251000404358
model_03,adam,binary_crossentropy,10,128,1e-05,0,1.7758355140686035,0.6505059003829956
model_03,adam,binary_crossentropy,10,128,1e-05,1,1.4085534811019897,0.6011804342269897
model_03,adam,binary_crossentropy,10,128,1e-05,2,1.8190720081329346,0.6635750532150269
model_03,adam,binary_crossentropy,50,32,0.001,0,0.3412262201309204,0.7613828182220459
model_03,adam,binary_crossentropy,50,32,0.001,1,0.3401314318180084,0.7613828182220459
model_03,adam,binary_crossentropy,50,32,0.001,2,0.3420499563217163,0.7613828182220459
model_03,adam,binary_crossentropy,50,32,0.0001,0,0.3521229922771454,0.7580100893974304
model_03,adam,binary_crossentropy,50,32,0.0001,1,0.36384403705596924,0.7554805874824524
model_03,adam,binary_crossentropy,50,32,0.0001,2,0.3527984321117401,0.7596964836120605
model_03,adam,binary_crossentropy,50,32,1e-05,0,0.4501326382160187,0.7327150106430054
model_03,adam,binary_crossentropy,50,32,1e-05,1,0.4108976125717163,0.7495784163475037
model_03,adam,binary_crossentropy,50,32,1e-05,2,0.4692828953266144,0.7306070923805237
model_03,adam,binary_crossentropy,50,128,0.001,0,0.3428643047809601,0.7605396509170532
model_03,adam,binary_crossentropy,50,128,0.001,1,0.3435400128364563,0.7601180672645569
model_03,adam,binary_crossentropy,50,128,0.001,2,0.3420233130455017,0.7613828182220459
model_03,adam,binary_crossentropy,50,128,0.0001,0,0.38073796033859253,0.7546374201774597
model_03,adam,binary_crossentropy,50,128,0.0001,1,0.37098029255867004,0.7571669220924377
model_03,adam,binary_crossentropy,50,128,0.0001,2,0.36679837107658386,0.7571669220924377
model_03,adam,binary_crossentropy,50,128,1e-05,0,0.5073800683021545,0.7234401106834412
model_03,adam,binary_crossentropy,50,128,1e-05,1,0.6159548759460449,0.7209106087684631
model_03,adam,binary_crossentropy,50,128,1e-05,2,0.5067655444145203,0.7255480885505676
model_03,adam,binary_crossentropy,200,32,0.001,0,0.3431154191493988,0.7605396509170532
model_03,adam,binary_crossentropy,200,32,0.001,1,0.345016211271286,0.7613828182220459
model_03,adam,binary_crossentropy,200,32,0.001,2,0.340658575296402,0.7605396509170532
model_03,adam,binary_crossentropy,200,32,0.0001,0,0.3977980613708496,0.7424114942550659
model_03,adam,binary_crossentropy,200,32,0.0001,1,0.47023850679397583,0.7314502596855164
model_03,adam,binary_crossentropy,200,32,0.0001,2,0.41615015268325806,0.7440978288650513
model_03,adam,binary_crossentropy,200,32,1e-05,0,0.4003438651561737,0.7478920817375183
model_03,adam,binary_crossentropy,200,32,1e-05,1,0.41605693101882935,0.7453625798225403
model_03,adam,binary_crossentropy,200,32,1e-05,2,0.4173946678638458,0.7453625798225403
model_03,adam,binary_crossentropy,200,128,0.001,0,0.3408367931842804,0.7613828182220459
model_03,adam,binary_crossentropy,200,128,0.001,1,0.4580061733722687,0.7386171817779541
model_03,adam,binary_crossentropy,200,128,0.001,2,0.35436949133872986,0.7613828182220459
model_03,adam,binary_crossentropy,200,128,0.0001,0,0.3932814598083496,0.7508431673049927
model_03,adam,binary_crossentropy,200,128,0.0001,1,0.46177926659584045,0.7344013452529907
model_03,adam,binary_crossentropy,200,128,0.0001,2,0.45985960960388184,0.7339797616004944
model_03,adam,binary_crossentropy,200,128,1e-05,0,0.44136640429496765,0.7390387654304504
model_03,adam,binary_crossentropy,200,128,1e-05,1,0.3707639276981354,0.7567453384399414
model_03,adam,binary_crossentropy,200,128,1e-05,2,0.3900267481803894,0.7491568326950073
model_03,sgd,categorical_crossentropy,10,32,0.001,0,0.8434523940086365,0.7613828182220459
model_03,sgd,categorical_crossentropy,10,32,0.001,1,0.8857536911964417,0.7613828182220459
model_03,sgd,categorical_crossentropy,10,32,0.001,2,0.8062710762023926,0.7613828182220459
model_03,sgd,categorical_crossentropy,10,32,0.0001,0,1.0812698602676392,0.5143339037895203
model_03,sgd,categorical_crossentropy,10,32,0.0001,1,1.386554479598999,0.11973018199205399
model_03,sgd,categorical_crossentropy,10,32,0.0001,2,1.233277678489685,0.11172007024288177
model_03,sgd,categorical_crossentropy,10,32,1e-05,0,1.4133187532424927,0.14460371434688568
model_03,sgd,categorical_crossentropy,10,32,1e-05,1,0.9217499494552612,0.7521079182624817
model_03,sgd,categorical_crossentropy,10,32,1e-05,2,1.0416240692138672,0.6863406300544739
model_03,sgd,categorical_crossentropy,10,128,0.001,0,1.3859299421310425,0.12015177309513092
model_03,sgd,categorical_crossentropy,10,128,0.001,1,0.8867341876029968,0.7419899106025696
model_03,sgd,categorical_crossentropy,10,128,0.001,2,0.8282563090324402,0.7613828182220459
model_03,sgd,categorical_crossentropy,10,128,0.0001,0,1.2538907527923584,0.1505059003829956
model_03,sgd,categorical_crossentropy,10,128,0.0001,1,1.1902942657470703,0.6669477224349976
model_03,sgd,categorical_crossentropy,10,128,0.0001,2,0.9209495782852173,0.7225969433784485
model_03,sgd,categorical_crossentropy,10,128,1e-05,0,1.1920930376163597e-07,0.12015177309513092
model_03,sgd,categorical_crossentropy,10,128,1e-05,1,2.879399061203003,0.09443507343530655
model_03,sgd,categorical_crossentropy,10,128,1e-05,2,1.4273616075515747,0.11720067262649536
model_03,sgd,categorical_crossentropy,50,32,0.001,0,0.7959344387054443,0.7613828182220459
model_03,sgd,categorical_crossentropy,50,32,0.001,1,0.798833966255188,0.7613828182220459
model_03,sgd,categorical_crossentropy,50,32,0.001,2,1.3862937688827515,0.12015177309513092
model_03,sgd,categorical_crossentropy,50,32,0.0001,0,0.8237766623497009,0.7605396509170532
model_03,sgd,categorical_crossentropy,50,32,0.0001,1,0.802142322063446,0.7601180672645569
model_03,sgd,categorical_crossentropy,50,32,0.0001,2,0.797342836856842,0.7613828182220459
model_03,sgd,categorical_crossentropy,50,32,1e-05,0,1.2663220167160034,0.05059022083878517
model_03,sgd,categorical_crossentropy,50,32,1e-05,1,1.1472550630569458,0.19435076415538788
model_03,sgd,categorical_crossentropy,50,32,1e-05,2,0.9136317372322083,0.6614671349525452
model_03,sgd,categorical_crossentropy,50,128,0.001,0,0.8287176489830017,0.7575885057449341
model_03,sgd,categorical_crossentropy,50,128,0.001,1,0.795805811882019,0.7613828182220459
model_03,sgd,categorical_crossentropy,50,128,0.001,2,0.7984930276870728,0.7613828182220459
model_03,sgd,categorical_crossentropy,50,128,0.0001,0,0.8431018590927124,0.7605396509170532
model_03,sgd,categorical_crossentropy,50,128,0.0001,1,0.8373947739601135,0.7601180672645569
model_03,sgd,categorical_crossentropy,50,128,0.0001,2,0.8241328597068787,0.7601180672645569
model_03,sgd,categorical_crossentropy,50,128,1e-05,0,1.3160237073898315,0.4468802809715271
model_03,sgd,categorical_crossentropy,50,128,1e-05,1,1.1892108917236328,0.59654301404953
model_03,sgd,categorical_crossentropy,50,128,1e-05,2,1.447266936302185,0.2150084376335144
model_03,sgd,categorical_crossentropy,200,32,0.001,0,0.7984622716903687,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,32,0.001,1,0.7964349389076233,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,32,0.001,2,0.8077521324157715,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,32,0.0001,0,1.1920930376163597e-07,0.12015177309513092
model_03,sgd,categorical_crossentropy,200,32,0.0001,1,0.8244126439094543,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,32,0.0001,2,1.3914158344268799,0.11129847913980484
model_03,sgd,categorical_crossentropy,200,32,1e-05,0,1.3862937688827515,0.11973018199205399
model_03,sgd,categorical_crossentropy,200,32,1e-05,1,0.8896366953849792,0.755059003829956
model_03,sgd,categorical_crossentropy,200,32,1e-05,2,1.109184741973877,0.6947723627090454
model_03,sgd,categorical_crossentropy,200,128,0.001,0,0.7964717149734497,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,128,0.001,1,0.8159359693527222,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,128,0.001,2,0.7987392544746399,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,128,0.0001,0,0.8134876489639282,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,128,0.0001,1,0.804999053478241,0.7613828182220459
model_03,sgd,categorical_crossentropy,200,128,0.0001,2,1.3872244358062744,0.11973018199205399
model_03,sgd,categorical_crossentropy,200,128,1e-05,0,1.3954389095306396,0.12183810770511627
model_03,sgd,categorical_crossentropy,200,128,1e-05,1,0.8883872628211975,0.7348229289054871
model_03,sgd,categorical_crossentropy,200,128,1e-05,2,1.0901522636413574,0.29806071519851685
model_03,sgd,binary_crossentropy,10,32,0.001,0,0.3449344038963318,0.7613828182220459
model_03,sgd,binary_crossentropy,10,32,0.001,1,0.34867531061172485,0.7609612345695496
model_03,sgd,binary_crossentropy,10,32,0.001,2,0.3424943685531616,0.7613828182220459
model_03,sgd,binary_crossentropy,10,32,0.0001,0,0.36660823225975037,0.7571669220924377
model_03,sgd,binary_crossentropy,10,32,0.0001,1,0.3643070459365845,0.7542158365249634
model_03,sgd,binary_crossentropy,10,32,0.0001,2,0.36946946382522583,0.7605396509170532
model_03,sgd,binary_crossentropy,10,32,1e-05,0,0.47086194157600403,0.725969672203064
model_03,sgd,binary_crossentropy,10,32,1e-05,1,0.5167682766914368,0.7314502596855164
model_03,sgd,binary_crossentropy,10,32,1e-05,2,0.5111684799194336,0.7099494338035583
